Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos
2017-03-27 17:00:20.612,0.0,TCP,11275_135,443,192.168.220.13,42135,1,66,1,.A....,32
2017-03-23 06:34:30.763,0.0,TCP,10796_87,443,192.168.220.15,50726,2,132,1,.A...F,32
2017-03-28 12:57:18.342,0.0,TCP,192.168.220.9,47418,11542_161,443,1,66,1,.A....,0
2017-03-23 12:53:25.013,0.022,TCP,10163_60,443,192.168.220.16,43494,3,193,1,.AP..F,0
2017-03-22 07:01:41.921,0.355,TCP,192.168.220.6,50847,12487_124,443,9,952,1,.AP.S.,0
2017-03-23 15:12:26.529,0.001,TCP,192.168.220.5,43421,192.168.100.5,445,2,174,1,.AP...,0
2017-03-27 10:11:58.998,0.038,TCP,12609_175,443,192.168.220.16,50697,3,229,1,.AP..F,32
2017-03-24 13:30:49.709,0.0,TCP,12611_102,80,192.168.220.5,36246,1,66,1,.A....,32
2017-03-23 08:47:48.027,0.0,TCP,10718_106,443,192.168.220.9,60459,1,66,1,.A....,32
2017-03-28 12:44:16.961,0.0,TCP,10001_232,80,192.168.200.4,56363,1,66,1,.A....,0
2017-03-23 12:04:35.032,0.0,TCP,10056_242,443,192.168.220.15,50983,1,66,1,.A....,32
2017-03-27 15:33:08.706,0.0,TCP,10086_192,80,192.168.220.12,42987,1,66,1,.A....,32
2017-03-22 02:35:07.848,0.0,TCP,192.168.100.5,445,192.168.220.11,60604,1,108,1,.AP...,0
2017-03-23 17:43:31.582,0.0,UDP,DNS,53,192.168.210.5,57019,1,165,1,......,0
2017-03-22 15:30:49.762,0.0,TCP,10063_33,80,192.168.220.12,56637,1,66,1,.A....,32
2017-03-23 09:39:33.914,0.0,TCP,10001_232,443,192.168.210.5,53841,1,66,1,.A....,0
2017-03-28 15:28:58.751,0.0,UDP,192.168.220.13,59437,DNS,53,2,162,1,......,0
2017-03-22 07:17:58.530,0.029,TCP,192.168.220.6,45467,10194_100,80,2,536,1,.AP...,0
2017-03-24 07:53:29.331,0.033,TCP,192.168.220.15,56590,14949_236,80,2,140,1,.A..S.,0
2017-03-28 17:30:11.302,0.0,TCP,192.168.200.8,64731,10060_27,80,1,55,1,.A....,0
2017-03-28 14:01:12.029,0.0,TCP,10562_96,443,192.168.220.16,47496,1,66,1,.A....,32
2017-03-28 13:02:03.992,0.0,TCP,192.168.220.14,58777,10305_153,443,2,185,1,.AP..F,0
2017-03-27 17:32:41.101,0.0,TCP,10223_4,80,192.168.220.15,33635,1,66,1,.A....,0
2017-03-28 12:20:59.067,0.0,UDP,DNS,53,192.168.220.4,35774,2,359,1,......,0
2017-03-22 15:13:52.385,0.0,UDP,DNS,53,192.168.220.11,55914,1,245,1,......,0
2017-03-25 08:58:19.557,0.063,TCP,10004_7,443,192.168.210.4,59682,2,200,1,.AP...,32
2017-03-28 11:30:14.930,0.0,UDP,DNS,53,192.168.220.8,56842,2,232,1,......,0
2017-03-25 15:07:43.373,0.086,TCP,192.168.220.14,44399,10135_23,80,3,849,1,.AP...,0
2017-03-23 03:38:34.044,0.0,UDP,DNS,53,192.168.220.15,33407,2,376,1,......,0
2017-03-28 06:12:17.355,4.656,TCP,10070_48,443,192.168.220.11,57612,10,5520,1,.AP...,32
2017-03-24 17:53:38.910,0.002,UDP,DNS,53,192.168.220.13,58398,2,326,1,......,0
2017-03-24 14:35:25.101,0.0,TCP,192.168.220.5,44381,12144_245,443,2,108,1,...R..,32
2017-03-25 08:06:42.361,0.0,TCP,13699_120,443,192.168.220.7,51683,1,66,1,.A....,32
2017-03-23 12:47:54.376,0.0,TCP,10056_121,443,192.168.220.7,44672,1,66,1,.A....,32
2017-03-24 16:39:24.577,0.026,TCP,192.168.220.14,37881,10261_231,443,2,132,1,.A...F,0
2017-03-27 12:54:37.549,0.0,TCP,10956_11,443,192.168.220.6,40423,1,66,1,.A....,0
2017-03-23 17:42:38.808,0.0,TCP,11014_185,443,192.168.220.13,52766,1,66,1,.A....,32
2017-03-23 07:18:05.765,0.0,TCP,EXT_SERVER,8082,192.168.220.15,43731,1,212,1,.AP...,32
2017-03-28 16:40:55.005,0.07,TCP,10068_14,443,192.168.200.8,56163,5,446,1,.AP...,32
2017-03-27 09:23:01.587,0.0,TCP,10093_150,80,192.168.220.16,60710,1,66,1,.A....,32
2017-03-28 16:44:09.122,0.0,TCP,10001_232,80,192.168.220.9,46162,1,66,1,.A....,0
2017-03-24 11:27:55.919,0.0,TCP,10179_166,443,192.168.210.4,53399,1,54,1,.A....,32
2017-03-23 10:06:13.130,0.0,TCP,11193_139,443,192.168.220.11,50008,1,66,1,.A....,32
2017-03-24 13:52:07.619,0.228,TCP,192.168.220.5,51775,11327_191,443,11,1518,1,.AP.S.,0
2017-03-23 16:01:50.477,0.0,TCP,10060_27,80,192.168.220.6,34953,1,66,1,.A....,32
2017-03-24 13:28:07.380,0.164,TCP,192.168.220.5,32803,10007_205,443,3,251,1,.AP..F,0
2017-03-22 09:24:16.376,0.0,TCP,192.168.200.8,57816,10012_33,80,1,55,1,.A....,0
2017-03-27 15:33:15.382,0.0,TCP,192.168.220.12,55774,10056_154,443,1,66,1,.A....,0
2017-03-23 17:08:45.587,0.016,TCP,EXT_SERVER,8000,192.168.200.9,58305,2,120,1,.A..S.,32
2017-03-27 13:42:36.950,1.89,TCP,192.168.220.9,38939,10499_38,443,9,1342,1,.AP...,0
2017-03-22 06:29:33.433,0.0,TCP,192.168.220.11,57954,14361_153,80,1,66,1,.A....,0
2017-03-22 08:08:18.600,0.0,TCP,192.168.220.15,57110,11014_185,443,1,66,1,.A....,0
2017-03-23 13:44:07.651,0.001,UDP,DNS,53,192.168.210.5,55407,3,354,1,......,0
2017-03-25 14:47:20.501,0.023,TCP,192.168.220.7,36460,10278_66,80,2,140,1,.A..S.,0
2017-03-23 12:37:58.295,0.037,UDP,192.168.220.4,35736,DNS,53,2,152,1,......,0
2017-03-22 17:24:39.080,0.0,TCP,10171_237,443,192.168.220.4,57834,1,66,1,.A....,32
2017-03-27 17:16:08.030,0.0,TCP,10064_169,443,192.168.200.9,49449,4,247,1,.AP..F,0
2017-03-22 14:13:16.536,0.0,TCP,10793_130,80,192.168.200.8,56490,1,66,1,.A....,32
2017-03-22 19:13:58.326,0.0,TCP,11014_185,443,192.168.220.15,47463,1,66,1,.A....,32
2017-03-22 15:48:27.393,0.0,TCP,192.168.210.5,57951,10086_192,80,1,55,1,.A....,0
2017-03-22 08:06:00.362,0.0,TCP,192.168.220.6,51065,10091_132,80,1,66,1,.A....,0
2017-03-22 18:49:09.492,0.356,TCP,10181_60,443,192.168.220.7,56752,5,3377,1,.AP.S.,32
2017-03-28 10:11:19.020,0.0,TCP,192.168.220.11,35984,10058_155,443,1,66,1,.A....,0
2017-03-25 13:31:25.250,0.029,TCP,192.168.220.14,51439,10077_154,80,4,3434,1,.AP...,0
2017-03-24 09:38:51.106,0.0,TCP,10056_50,443,192.168.220.6,57008,1,66,1,.A....,32
2017-03-24 11:41:34.214,0.0,TCP,10077_156,80,192.168.220.5,53957,1,78,1,.A....,32
2017-03-27 16:57:55.749,0.0,UDP,192.168.220.4,49717,DNS,53,1,74,1,......,0
2017-03-24 14:34:25.277,0.0,UDP,192.168.220.15,36687,DNS,53,2,166,1,......,0
2017-03-22 14:45:23.255,0.016,TCP,192.168.220.11,42282,10305_138,443,3,251,1,.AP..F,0
2017-03-23 13:02:41.262,0.0,TCP,10056_27,443,192.168.220.16,39592,1,66,1,.A....,32
2017-03-23 09:44:14.081,0.0,TCP,10678_131,443,192.168.200.9,65020,1,54,1,.A....,32
2017-03-23 01:32:02.022,0.0,TCP,15210_78,80,192.168.220.15,55348,1,74,1,.A..S.,32
2017-03-23 07:00:48.445,0.235,TCP,10619_191,443,192.168.220.15,43914,4,11849,1,.AP...,0
2017-03-28 16:32:44.990,0.0,TCP,192.168.200.9,60663,10001_232,80,1,55,1,.A....,0
2017-03-22 14:25:14.629,0.003,TCP,192.168.220.14,41341,10107_38,80,2,132,1,.A...F,0
2017-03-23 01:47:18.968,0.0,UDP,DNS,53,192.168.220.15,39920,1,144,1,......,0
2017-03-25 17:23:30.516,0.0,TCP,192.168.220.7,59243,10026_68,80,1,66,1,.A....,0
2017-03-23 06:14:42.476,0.0,TCP,10667_192,443,192.168.220.15,41420,1,112,1,.AP...,32
2017-03-28 13:06:41.285,0.069,TCP,11027_33,443,192.168.220.11,36969,22,48125,1,.AP...,32
2017-03-25 12:56:09.039,0.0,TCP,192.168.100.5,445,192.168.220.6,33526,1,108,1,.AP...,0
2017-03-28 14:34:19.105,0.0,TCP,10346_13,80,192.168.220.8,37212,1,66,1,.A....,0
2017-03-22 01:07:04.479,0.004,TCP,192.168.220.16,50468,192.168.100.5,445,2,174,1,.AP...,0
2017-03-23 17:42:49.376,0.0,TCP,192.168.220.4,50065,10082_170,80,1,66,1,.A....,0
2017-03-28 08:20:45.249,0.0,TCP,10579_49,443,192.168.220.15,54356,1,66,1,.A....,32
2017-03-27 11:19:16.942,0.0,UDP,DNS,53,192.168.220.15,51719,1,272,1,......,0
2017-03-22 07:00:13.293,0.023,TCP,192.168.220.6,53754,10064_217,443,3,174,1,.A.R.F,0
2017-03-28 15:51:27.535,0.0,UDP,DNS,53,192.168.220.16,56103,2,192,1,......,0
2017-03-22 14:27:11.184,0.004,UDP,192.168.220.9,39279,DNS,53,2,150,1,......,0
2017-03-22 07:21:27.338,0.0,TCP,192.168.220.4,37500,10199_14,80,1,66,1,.A....,0
2017-03-28 06:10:49.756,0.0,TCP,10223_61,80,192.168.220.9,41697,2,132,1,.A...F,0
2017-03-23 08:32:19.524,0.0,TCP,192.168.220.15,47869,10279_52,443,1,66,1,.A....,0
2017-03-26 16:34:30.189,0.463,TCP,10162_1,443,192.168.200.8,65409,6,785,1,.AP...,32
2017-03-23 12:19:17.893,0.0,TCP,10062_127,443,192.168.220.4,57752,1,66,1,.A....,32
2017-03-22 23:57:37.317,0.0,UDP,DNS,53,192.168.220.15,46508,1,88,1,......,0
2017-03-28 14:40:12.170,0.0,UDP,192.168.220.11,38742,DNS,53,2,154,1,......,0
2017-03-24 11:57:54.545,0.0,TCP,192.168.220.9,33588,10057_29,80,1,66,1,.A....,0
2017-03-23 07:39:06.455,0.0,TCP,10060_27,80,192.168.220.15,33487,1,66,1,.A....,32
2017-03-24 11:28:22.167,0.0,TCP,192.168.220.5,48564,10325_253,443,1,66,1,.A....,0
2017-03-22 19:54:00.285,0.003,UDP,192.168.220.15,46682,DNS,53,2,150,1,......,0
2017-03-22 16:09:41.155,0.22,TCP,192.168.200.8,60893,EXT_SERVER,8082,2,319,1,.AP...,0
2017-03-28 10:23:16.974,0.192,TCP,192.168.220.10,42672,11785_194,443,11,1390,1,.AP.S.,0
2017-03-24 13:13:16.726,0.046,TCP,10163_21,443,192.168.220.13,32857,3,193,1,.APR.F,0
2017-03-22 15:21:27.494,0.0,UDP,192.168.200.9,55298,DNS,53,1,75,1,......,0
2017-03-27 09:45:48.755,0.105,TCP,11014_185,443,192.168.220.15,53934,18,21280,1,.AP.S.,32
2017-03-24 10:06:16.855,0.0,TCP,10056_130,443,192.168.220.13,38354,1,66,1,.A....,32
2017-03-24 08:03:47.304,0.651,TCP,10213_54,443,192.168.220.6,53698,11,4776,1,.AP.SF,32
2017-03-27 15:31:14.954,2.006,UDP,192.168.200.8,61368,DNS,53,3,228,1,......,0
2017-03-22 08:35:50.014,0.002,UDP,192.168.220.4,59141,DNS,53,2,150,1,......,0
2017-03-23 13:53:04.556,0.048,TCP,192.168.220.15,35085,10499_46,443,3,610,1,.AP...,0
2017-03-23 10:13:28.442,0.0,TCP,192.168.210.5,55144,11825_137,80,1,55,1,.A....,0
2017-03-23 11:43:06.824,0.004,UDP,DNS,53,192.168.220.7,43741,2,466,1,......,0
2017-03-24 12:08:53.072,0.0,UDP,192.168.220.13,138,192.168.220.255,138,1,262,1,......,0
2017-03-24 18:41:38.723,0.297,TCP,192.168.220.9,59582,11316_21,443,2,132,1,.A...F,0
2017-03-27 15:28:05.050,0.025,TCP,192.168.220.16,60095,10824_135,443,13,984,1,.AP...,0
2017-03-22 17:16:12.743,0.0,TCP,192.168.100.5,445,192.168.220.8,51654,1,108,1,.AP...,0
2017-03-22 10:48:01.828,0.0,TCP,10199_1,80,192.168.210.4,54635,1,66,1,.A..S.,32
2017-03-23 08:48:24.960,0.0,TCP,10174_55,443,192.168.220.7,54559,1,54,1,.A...F,32
2017-03-27 10:44:32.903,0.025,TCP,192.168.220.16,35381,10092_104,80,2,132,1,.A...F,0
2017-03-27 01:56:45.772,0.0,UDP,192.168.220.7,138,192.168.220.255,138,1,234,1,......,0
2017-03-23 19:59:41.785,0.234,TCP,10295_67,443,192.168.220.9,53448,10,1766,1,.AP.SF,32
2017-03-23 03:12:47.508,0.015,TCP,15210_78,80,192.168.220.15,49771,2,132,1,.A...F,32
2017-03-28 10:08:04.667,0.037,TCP,192.168.220.4,33462,10352_165,443,3,198,1,.A...F,0
2017-03-22 06:39:00.333,0.029,TCP,10135_23,80,192.168.220.4,38568,2,132,1,.A...F,32
2017-03-22 15:32:53.027,0.965,TCP,10068_2,80,192.168.220.13,42571,2,1902,1,.AP...,32
2017-03-27 16:51:51.533,0.043,TCP,10501_19,443,192.168.220.8,60701,4,413,1,.AP.S.,32
2017-03-27 13:48:01.342,0.0,TCP,192.168.220.6,55067,10083_129,443,2,163,1,.AP..F,0
2017-03-28 16:58:30.761,0.0,TCP,192.168.220.14,40414,10077_156,443,1,66,1,.A....,0
2017-03-24 13:15:05.354,0.017,TCP,192.168.220.5,53091,192.168.100.6,22,7,594,1,.AP..F,16
2017-03-22 09:04:33.722,0.0,TCP,11451_187,80,192.168.220.6,52096,1,66,1,.A....,32
2017-03-23 06:56:43.967,0.025,TCP,192.168.220.15,38631,10296_238,443,5,733,1,.AP...,0
2017-03-22 07:22:54.745,0.107,TCP,192.168.220.6,56787,12071_116,80,2,860,1,.AP...,0
2017-03-24 13:00:57.528,0.419,TCP,11357_180,80,192.168.200.8,59220,4,804,1,.AP.S.,32
2017-03-23 10:02:30.210,0.086,TCP,10124_1,80,192.168.200.8,62533,5,1142,1,.AP.SF,32
2017-03-26 16:13:48.123,0.0,TCP,EXT_SERVER,8082,192.168.200.9,54853,1,200,1,.AP...,32
2017-03-28 08:10:58.208,0.002,TCP,10118_56,443,192.168.220.11,37048,3,198,1,.A...F,32
2017-03-25 18:23:39.064,2.588,TCP,10092_107,443,192.168.220.14,40967,4,1711,1,.AP...,0
2017-03-23 08:05:16.566,0.0,TCP,192.168.220.7,43688,11062_193,80,1,66,1,.A....,0
2017-03-22 10:58:35.766,0.129,TCP,192.168.200.9,51033,10965_51,80,45,3767,1,.AP.S.,0
2017-03-23 01:06:22.365,0.0,TCP,15223_248,443,192.168.220.15,49180,1,66,1,.A....,32
2017-03-22 21:59:32.035,0.005,UDP,192.168.220.15,57037,DNS,53,2,168,1,......,0
2017-03-24 14:16:59.774,0.0,TCP,10056_99,443,192.168.220.13,50258,1,66,1,.A....,32
2017-03-24 18:17:54.250,0.0,TCP,10323_178,80,192.168.200.8,55143,1,66,1,.A....,32
2017-03-23 11:52:41.292,0.023,TCP,192.168.220.12,52061,10223_61,80,2,132,1,.A...F,0
2017-03-22 06:08:30.919,3.81,TCP,10629_11,80,192.168.220.4,54837,34,102449,1,.AP...,32
2017-03-28 16:36:24.715,0.0,TCP,192.168.220.14,56880,14211_189,80,1,66,1,.A....,0
2017-03-27 10:40:59.948,0.004,UDP,DNS,53,192.168.220.16,41338,2,466,1,......,0
2017-03-28 09:16:37.591,0.221,TCP,192.168.200.8,52350,10068_98,443,2,154,1,.AP...,0
2017-03-22 09:44:56.631,0.0,UDP,192.168.220.11,58761,DNS,53,2,152,1,......,0
2017-03-24 17:35:38.276,0.0,TCP,10094_75,443,192.168.220.15,57635,1,66,1,.A....,32
2017-03-27 12:27:46.159,0.0,TCP,11780_205,443,192.168.200.8,57912,1,100,1,.AP...,0
2017-03-23 09:07:56.492,0.0,TCP,192.168.220.4,56063,10881_171,80,1,66,1,.A....,0
2017-03-27 12:00:39.296,0.0,TCP,192.168.200.8,54564,11200_95,443,1,55,1,.A....,0
2017-03-28 13:05:55.323,0.0,TCP,192.168.200.8,59719,11027_34,80,1,55,1,.A....,0
2017-03-22 10:16:14.501,0.0,TCP,10078_74,443,192.168.220.15,55637,1,66,1,.A....,0
2017-03-24 13:18:18.938,0.0,TCP,192.168.220.15,47648,11347_125,443,2,108,1,...R..,32
2017-03-24 16:37:18.313,0.178,TCP,10150_42,443,192.168.220.12,39509,6,5284,1,.AP.S.,32
2017-03-27 09:53:48.018,0.03,TCP,192.168.220.15,38758,10143_90,80,2,108,1,.A...F,0
2017-03-28 09:10:07.790,0.053,UDP,192.168.220.4,39663,DNS,53,2,148,1,......,0
2017-03-28 10:23:53.491,0.0,TCP,10100_133,80,192.168.210.5,49648,1,54,1,.A....,32
2017-03-24 12:42:12.463,0.079,TCP,192.168.220.16,58293,11544_178,443,5,610,1,.AP.S.,0
2017-03-28 07:04:01.447,0.028,TCP,192.168.220.4,42691,11027_46,80,2,132,1,.A...F,0
2017-03-28 11:37:37.450,0.0,TCP,13699_120,443,192.168.220.8,37742,1,66,1,.A....,32
2017-03-28 13:04:25.620,0.0,TCP,192.168.220.15,38104,12011_41,443,1,66,1,.A....,0
2017-03-22 08:19:05.415,0.0,TCP,10847_122,443,192.168.220.7,37020,1,66,1,.A....,32
2017-03-22 09:07:35.742,0.0,TCP,192.168.200.9,58440,10532_172,443,1,55,1,.A....,0
2017-03-23 14:27:46.251,0.168,TCP,10382_201,443,192.168.220.6,49129,2,163,1,.AP..F,32
2017-03-24 14:00:55.600,0.0,TCP,10071_22,80,192.168.220.15,45969,1,66,1,.A....,0
2017-03-24 12:10:50.114,0.0,TCP,192.168.220.10,50827,10066_58,80,1,66,1,.A....,0
2017-03-22 16:30:51.772,0.14,TCP,192.168.210.5,60588,10323_178,443,5,722,1,.AP...,0
2017-03-27 18:29:19.680,0.07,TCP,192.168.220.8,52733,12843_49,80,40,3379,1,.AP.S.,0
2017-03-27 16:58:36.338,0.0,TCP,10119_118,443,192.168.220.4,39664,1,66,1,.A...F,0
2017-03-25 07:19:21.417,0.0,TCP,10499_38,80,192.168.220.7,49138,1,66,1,.A....,32
2017-03-22 06:41:12.267,0.0,TCP,10325_210,80,192.168.220.4,38505,1,66,1,.A....,0
2017-03-27 18:33:42.591,0.0,TCP,192.168.220.8,35106,10060_27,80,1,66,1,.A....,0
2017-03-22 02:42:49.979,0.0,UDP,192.168.100.4,49346,DNS,53,1,74,1,......,0
2017-03-22 19:38:01.300,0.019,TCP,192.168.220.15,51991,15210_78,80,2,140,1,.A..S.,0
2017-03-24 19:01:21.494,0.105,TCP,192.168.200.8,57213,12609_175,443,4,832,1,.AP.S.,0
2017-03-23 10:11:06.372,0.0,TCP,10902_202,80,192.168.220.5,59601,1,66,1,.A....,32
2017-03-22 08:06:08.566,0.038,TCP,192.168.220.6,60408,15072_193,80,2,140,1,.A..S.,0
2017-03-28 11:45:05.225,0.0,TCP,10056_108,443,192.168.220.15,55760,1,54,1,.A....,32
2017-03-25 13:11:41.975,0.28,TCP,10170_24,443,192.168.220.7,55718,4,448,1,.AP.S.,32
2017-03-24 10:11:00.700,0.063,TCP,10499_35,443,192.168.220.9,58748,23,28846,1,.AP...,32
2017-03-22 15:38:56.648,0.0,TCP,10058_155,443,192.168.220.7,37923,1,66,1,.A....,32
2017-03-26 15:01:06.179,0.0,UDP,192.168.200.8,50118,DNS,53,1,72,1,......,0
2017-03-22 09:43:35.032,0.0,TCP,11200_95,443,192.168.220.6,50107,1,66,1,.A....,32
2017-03-28 16:02:58.901,0.088,TCP,10063_33,80,192.168.210.4,56645,47,169541,1,.AP.S.,32
2017-03-26 12:47:19.702,0.0,UDP,192.168.220.9,138,192.168.220.255,138,1,234,1,......,0
2017-03-22 15:43:04.101,0.0,TCP,10170_25,443,192.168.220.15,59965,1,1287,1,.AP...,32
2017-03-27 12:22:26.487,0.101,TCP,11578_49,80,192.168.220.4,59446,2,132,1,.A...F,32
2017-03-22 17:44:55.943,0.0,UDP,192.168.220.15,138,192.168.220.255,138,1,234,1,......,0
2017-03-24 13:00:58.560,1.233,TCP,192.168.220.9,43745,11901_181,443,23,71031,1,.AP...,0
2017-03-26 08:23:03.761,0.0,TCP,192.168.100.5,445,192.168.220.4,45799,1,108,1,.AP...,0
2017-03-24 15:28:04.607,0.0,UDP,192.168.220.15,42778,DNS,53,1,86,1,......,0
2017-03-23 17:09:17.291,0.0,UDP,192.168.220.9,137,192.168.220.255,137,1,92,1,......,0
2017-03-24 17:00:31.182,0.013,TCP,192.168.220.16,50868,10497_212,80,2,132,1,.A...F,0
2017-03-27 13:50:37.065,0.0,TCP,192.168.220.15,38827,10321_204,443,1,66,1,.A....,0
2017-03-22 08:05:55.018,0.0,TCP,192.168.220.6,60951,10793_130,80,1,66,1,.A....,0
2017-03-27 14:51:59.567,0.0,UDP,192.168.220.4,44174,DNS,53,2,154,1,......,0
2017-03-24 09:50:35.785,0.0,UDP,192.168.220.16,39305,DNS,53,1,75,1,......,0
2017-03-24 10:10:15.006,0.0,TCP,192.168.220.9,45600,10315_252,443,1,66,1,.A....,0
2017-03-22 10:31:05.539,0.033,TCP,192.168.210.4,50606,11062_193,80,2,120,1,.A..S.,0
2017-03-23 00:56:01.095,0.0,TCP,10060_27,80,192.168.220.15,54525,1,66,1,.A....,32
2017-03-27 10:57:03.674,3.01,TCP,192.168.220.16,53366,10353_171,443,16,2910,1,.AP.S.,0
2017-03-27 16:37:21.834,0.005,UDP,192.168.220.16,53264,DNS,53,2,154,1,......,0
2017-03-24 17:53:16.584,0.015,TCP,192.168.200.8,54041,10012_72,80,2,120,1,.A..S.,0
2017-03-24 14:33:13.908,0.0,TCP,192.168.220.10,58817,10499_46,80,1,66,1,.A....,0
2017-03-22 15:36:58.974,0.069,TCP,10199_14,443,192.168.220.15,45613,5,545,1,.AP...,32
2017-03-27 15:11:16.113,0.0,TCP,192.168.210.5,51535,10078_100,80,1,55,1,.A....,0
2017-03-22 07:50:41.998,0.0,TCP,10578_200,443,192.168.210.5,50919,1,66,1,.A....,32
2017-03-24 07:53:57.345,0.035,TCP,10902_202,80,192.168.220.15,38982,2,132,1,.A...F,32
2017-03-28 06:47:37.047,0.0,TCP,11780_205,443,192.168.200.8,57912,1,100,1,.AP...,0
2017-03-24 01:20:50.158,0.234,TCP,192.168.200.9,54997,EXT_SERVER,8082,2,319,1,.AP...,0
2017-03-28 17:37:38.275,0.0,TCP,10056_226,443,192.168.210.5,53665,1,66,1,.A....,32
2017-03-23 06:19:39.204,0.02,TCP,192.168.220.15,48927,15210_78,80,2,140,1,.A..S.,0
2017-03-28 00:38:57.850,0.0,TCP,192.168.100.5,445,192.168.220.4,47097,1,108,1,.AP...,0
2017-03-27 08:45:10.439,0.0,TCP,11289_218,80,192.168.220.13,34518,1,66,1,.A...F,32
2017-03-22 19:35:35.782,0.0,UDP,DNS,53,192.168.220.15,54976,1,142,1,......,0
2017-03-24 10:08:50.898,0.0,TCP,10110_13,443,192.168.220.13,35853,1,679,1,.AP...,32
2017-03-25 18:11:40.710,0.0,TCP,10261_231,443,192.168.220.14,60174,3,198,1,.A...F,32
2017-03-22 17:04:19.859,0.0,TCP,192.168.220.4,49256,10056_89,443,1,66,1,.A....,0
2017-03-28 06:29:26.222,0.0,ICMP,192.168.220.4,0,DNS,3,1,208,1,......,192
2017-03-24 06:10:15.137,0.211,TCP,192.168.210.5,62900,10380_123,443,2,154,1,.AP...,0
2017-03-26 03:40:05.323,0.005,TCP,192.168.220.15,52423,192.168.100.5,445,2,174,1,.AP...,0
2017-03-24 17:45:55.036,0.0,TCP,12340_186,443,192.168.220.4,59430,1,54,1,.A....,32
2017-03-26 12:36:41.037,0.0,UDP,192.168.200.8,59302,DNS,53,1,75,1,......,0
2017-03-22 17:12:49.930,0.0,TCP,192.168.100.5,445,192.168.200.4,59382,1,70,1,.AP...,0
2017-03-28 16:32:12.227,0.0,TCP,192.168.200.9,60672,11744_27,80,1,55,1,.A....,0
2017-03-27 08:38:07.644,0.0,TCP,192.168.210.5,64771,10499_46,80,1,55,1,.A....,0
2017-03-24 11:48:09.383,0.457,TCP,10555_33,443,192.168.220.16,33316,8,4288,1,.AP.SF,32
2017-03-23 16:05:15.644,0.0,TCP,192.168.200.8,54081,10268_192,443,1,55,1,.A....,0
2017-03-23 15:44:04.473,0.079,TCP,192.168.220.16,40193,10075_226,443,14,14774,1,.AP...,0
2017-03-24 13:58:16.928,0.0,TCP,10001_8,80,192.168.220.14,46917,1,74,1,.A..S.,0
2017-03-28 15:17:23.556,0.0,TCP,192.168.200.8,52428,10321_204,443,1,55,1,.A....,0
2017-03-22 09:46:13.716,0.0,TCP,192.168.220.6,51376,10956_183,443,1,66,1,.A....,0
2017-03-23 16:39:56.755,0.217,TCP,192.168.220.7,37700,10321_204,443,5,906,1,.AP.S.,0
2017-03-27 14:36:57.574,0.061,TCP,192.168.220.16,60417,10501_19,443,7,1550,1,.AP.S.,0
2017-03-27 16:49:04.166,0.0,TCP,10060_27,80,192.168.220.9,44180,1,66,1,.A....,32
2017-03-22 09:44:31.490,0.058,TCP,192.168.220.6,54897,10199_3,443,7,3576,1,.AP...,0
2017-03-28 15:49:01.279,0.0,TCP,192.168.220.15,36197,10033_121,443,1,66,1,.A...F,0
2017-03-24 11:44:51.034,0.002,TCP,192.168.220.14,56445,10073_65,443,3,162,1,.A...F,0
2017-03-27 09:14:32.044,2.183,TCP,10222_210,443,192.168.220.4,44432,9,7022,1,.AP.S.,32
2017-03-27 14:52:45.996,0.046,UDP,192.168.220.16,47552,DNS,53,2,146,1,......,0
2017-03-23 15:08:46.679,0.553,TCP,192.168.220.7,56598,10143_80,443,14,2062,1,.AP.S.,0
2017-03-23 13:36:26.528,0.0,TCP,10001_232,80,192.168.220.10,33288,1,66,1,.A....,0
2017-03-23 12:04:49.356,0.0,TCP,10154_234,443,192.168.220.5,34389,1,66,1,.A....,32
2017-03-23 14:41:59.495,0.0,TCP,192.168.220.10,60595,10587_194,80,1,66,1,.A....,0
2017-03-25 17:58:57.280,0.002,UDP,192.168.220.14,51737,DNS,53,2,154,1,......,0
2017-03-28 15:12:31.165,0.0,TCP,10078_74,443,192.168.220.14,45524,1,66,1,.A....,0
2017-03-27 17:02:43.834,0.0,TCP,192.168.100.5,445,192.168.220.9,50314,1,108,1,.AP...,0
2017-03-24 13:43:35.846,0.018,TCP,192.168.200.9,50618,10719_52,443,3,193,1,.APR.F,0
2017-03-22 14:06:30.865,0.0,UDP,DNS,53,192.168.200.8,50399,1,249,1,......,0
2017-03-24 16:57:53.545,0.0,TCP,192.168.220.14,45846,10118_55,443,1,66,1,.A....,0
2017-03-22 14:48:32.699,0.0,TCP,11283_249,443,192.168.200.5,32867,1,66,1,.A....,32
2017-03-24 17:50:20.554,1.569,TCP,10499_34,80,192.168.200.8,53864,11,7304,1,.AP...,32
2017-03-27 10:18:16.643,0.28,TCP,13699_120,443,192.168.220.10,51890,11,21219,1,.AP.S.,32
2017-03-24 12:00:06.430,0.0,TCP,192.168.220.8,38009,10087_41,443,1,66,1,.A....,0
2017-03-27 08:02:07.496,0.0,UDP,192.168.210.4,64370,DNS,53,1,75,1,......,0
2017-03-22 18:16:06.945,0.0,TCP,10001_230,80,192.168.220.15,48737,1,74,1,.A..S.,0
2017-03-27 12:00:28.170,0.0,UDP,DNS,53,192.168.210.4,52425,1,121,1,......,0
